SMILES,True
FC(F)CNCc1ccc(Cl)nc1,-1.3665315444204136
CC(=O)NNC(C)=O,-3.744727494896694
C1CCCCCCC1,2.8698182079793284
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-2.8041003475907664
CC(C)OCCO,2.7774268223893115
COc1ccc(CC(C)C=O)cc1,-0.4559319556497244
CCCCCCOc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(O)c1,-9.045757490560677
Cc1cccc(C)c1NC(=O)CN1CCNCC1,-4.316052869248488
COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-5.568636235841013
CC(=O)OC/C=C/c1ccccc1,1.3222192947339193
COC(=O)c1ccccc1-c1ccc(CBr)cc1,-2.628932137728264
CCCCCOC(=O)c1c(Cl)c(Cl)cc(Cl)c1OC(=O)C(=O)Oc1c(Cl)cc(Cl)c(Cl)c1C(=O)OCCCCC,-5.523081463343121
O=C1CCCCCCCCCCOCCCCO1,-1.2403321553103694
CN[C@@H](C)c1cccc(O)c1,-3.863279432843593
CCOC(=O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(Cl)ncc1F,-5.366531544420414
C/C=C/c1ccc(OC(C)=O)c(OC)c1,-1.154901959985743
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,-4.978810700930062
C=CCc1ccc(OC(C)=O)c(OC)c1,-1.0457574905606752
[S],-3.677780705266081
Cc1nc(CCl)nc2ccccc12,-3.2284125191187445
COc1ccc(C(=O)c2ccccc2O)c(O)c1,-4.026872146400302
C=CCCCCCCO,2.1903316981702914
CC(=O)CSc1ccc(Cl)cc1,-0.6777807052660807
CCCCCCOP(=O)(OCCCCCC)OCCCCCC,-2.987162775294828
O=C/C(F)=C/N1CCOCC1,-2.6020599913279625
CCCCCCCC[N+](C)(C)[B-](Cl)(Cl)Cl,-1.6777807052660807
COC(=O)CN(CC(=O)OC)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,-4.853871964321762
N#Cc1ccc(N)cc1,-2.337242168318426
NCCCN(CCO)CCO,-2.958607314841775
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-5.657577319177793
COC(=O)CCC(C)C(=O)OC,1.021189299069938
C=C[Si](C)(C)Cl,4.079181246047625
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,-2.826813731587726
Nc1nc2c(s1)CC(N)CC2,-5.251811972993799
CCCCCCCCCCCCCCCC/C=C/C1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(/C=C/CCCCCCCCCCCCCCCC)C2=O)C1=O,-6.691222226335279
CC(=O)OC(CC(C)C)CC(C)C,2.531478917042256
CCC(=O)N(c1ccccc1)C1CCNCC1,-2.7958800173440754
CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0.6954816764901974
O=C(n1ccnc1)n1ccnc1,-1.9208187539523751
CCCCCC=CCC(CC(=O)O)C(=O)O,-2.7958800173440754
CCCCC(CC)COC(=O)C(=Cc1cc(OC)c(O)c(OC)c1)C(=O)OCC(CC)CCCC,-3.958607314841775
c1ccc(-c2noc(-c3cccs3)n2)cc1,-4.110138278741812
O=C(O)CCSCCC(=O)O,-2.3526170298853804
N#CCCN(CCOC(=O)c1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-3.677780705266081
C=CCC(=CCC1CC(=O)OC1=O)CC=C,1.5987905067631152
CCCCCCCCNc1ccncc1,-2.431798275933005
CCC(C)C(C)C(C)CCc1ccc(O)cc1,-1.958607314841775
NCCCNC1CCCCC1,0.8512583487190752
N#CCN(CC#N)CC#N,-3.98296666070122
C=C(Br)C(F)(F)F,4.913813852383717
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)ON2C(=O)CCC2=O)C(C)C)cs1,-4.337242168318426
Cc1ccc(N(CC(C)O)CC(C)O)cc1,-3.283996656365201
CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1,-8.467245621007502
CC(=O)OCc1ccc2c(c1)OCO2,-0.6055483191737837
O/N=C/c1ccccn1,-1.3829996588791011
O=C(O)c1ccc(Cl)cc1,-3.4814860601221125
O=Cc1ccc(O)cc1,-2.3872161432802645
N#Cc1ncc(N)cc1C(F)(F)F,-3.657577319177794
O=C1OCC(F)O1,1.7075701760979365
CC(O)COC(C)COC(C)COCCN(CCOCC(C)OCC(C)OCC(C)O)CCOC(C)COC(C)COC(C)CO,-2.0
C=C(C)C(=O)OCCOc1ccccc1,-0.4559319556497244
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,-9.712198270069774
C=CCOCCO,2.26528962586083
CCCCC(CC)CO,2.0791812460476247
CC(C)CC1(C)OCC(CO)O1,1.6020599913279625
CC1(C)OC(c2ccco2)CN1C(=O)C(Cl)Cl,-3.0535846515868665
